productId,title,description,uom,pricing.price,Image,Walmart,Zehrs,Freshco,Food Basics,Canadian Superstore,Farahs,No Frills
21397512_EA,Mild Gouda,"Featuring mild to strong aromas and a hint of acidity, the creamy and nutty taste of Monsieur Gustav Lactose Free Gouda Mild is delicious at any time of the day.",EA,10.99,https://assets.shop.loblaws.ca/products/21397512/b2/en/front/21397512_front_a06_@2.png,10.22,9.67,9.12,10.22,10.44,9.01,9.67
21619307_EA,Soft Surface Ripened Cheese Double Crème 28% M.F.,<p>Double crème Monsieur Gustav 125g</p><p>Creamy and buttery taste</p>,EA,6.49,https://assets.shop.loblaws.ca/products/21619307/b2/en/front/21619307_front_a06_@2.png,6.04,5.71,5.39,6.04,6.17,5.32,5.71
21362845_EA,"Quinoa Crisps, Milk Chocolate",,EA,5.79,https://assets.shop.loblaws.ca/products/21362845/b2/en/front/21362845_front_a06_@2.png,5.38,5.1,4.81,5.38,5.5,4.75,5.1
20314308_EA,"Whole Kernel Corn, Peaches & Cream No Salt Added","You’re serious about controlling your sodium intake, but shucking corn is where you draw you line. Fair enough. Fortunately, our canned peaches & cream corn has no salt added, leaving nothing but the natural sweetness of the yellow and white kernels to burst through. The seasoning? That’s up to you. And did we mention it’s also a source of folate? Just open the can and tip into salads, tacos, chowder, Shepherd’s Pie, it all works.",EA,1.69,https://assets.shop.loblaws.ca/products/20314308/b2/en/front/20314308_front_a06_@2.png,1.57,1.49,1.4,1.57,1.61,1.39,1.49
21588146_EA,Breaded Mozzarella Cheese Sticks,,EA,10.0,https://assets.shop.loblaws.ca/products/21588146/b2/en/front/21588146_front_a06_@2.png,9.3,8.8,8.3,9.3,9.5,8.2,8.8
21350179_EA,Moisturizing Lip Balm,,EA,12.49,https://assets.shop.loblaws.ca/products/21350179/b2/en/front/21350179_front_a06_@2.png,11.62,10.99,10.37,11.62,11.87,10.24,10.99
20596775_EA,"Veggie Sausages, Spicy Italian",Made with a spicy blend of traditional Italian flavours.,EA,5.99,https://assets.shop.loblaws.ca/products/20596775/b2/en/front/20596775_front_a06_@2.png,5.57,5.27,4.97,5.57,5.69,4.91,5.27
20627618014_EA,Avocado with Lime & Jalapeño Dressing,"Great as a dip, or drizzled over tacos and nachos. Creamy and smooth with a kick.",EA,3.49,https://assets.shop.loblaws.ca/products/20627618014/b2/en/front/20627618014_front_a06_@2.png,3.25,3.07,2.9,3.25,3.32,2.86,3.07
21205148_EA,Pear Halves in Water,No sugar added.,EA,1.99,https://assets.shop.loblaws.ca/products/21205148/b2/en/front/21205148_front_a06_@2.png,1.85,1.75,1.65,1.85,1.89,1.63,1.75
21533145_EA,Tortillas New Classics Organic,,EA,4.49,https://assets.shop.loblaws.ca/products/21533145/b2/en/front/21533145_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21381986_EA,Ground Cinnamon,"Our Cinnamon has been selected for its distinctively sweet, mildly pungent and spicy flavour. An ideal baking spice, use in cakes, pies, bread, and cookies. Excellent in ham glazes, sweet potatoes and creamed chicken.",EA,5.99,https://assets.shop.loblaws.ca/products/21381986/b2/en/front/21381986_front_a06_@2.png,5.57,5.27,4.97,5.57,5.69,4.91,5.27
20655298_EA,Free From Wieners,Raised without the use of antibiotics.,EA,5.49,https://assets.shop.loblaws.ca/products/20655298/b2/en/front/20655298_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
20959300_KG,Whole Fresh Pink Salmon,,KG,7.92,https://assets.shop.loblaws.ca/products/20959300/b2/en/front/20959300_front_a06_@2.png,7.37,6.97,6.57,7.37,7.52,6.49,6.97
20033861_KG,"Whole Wild Pink Salmon, Frozen",,KG,11.62,https://assets.shop.loblaws.ca/products/20033861/b2/en/front/20033861_front_a06_@2.png,10.81,10.23,9.64,10.81,11.04,9.53,10.23
20995949_EA,Organic Ground Ginger,"Ginger was one of the first spices brought from Asia to the Western world by the spice caravans. Thanks to its warm, spicy flavour, ginger lends itself to both sweet and savoury dishes. Club House® Organic Ground Ginger is sweet and zesty with a hint of citrus flavour, perfect for so many recipes. Ginger is a rhizome, a knobby root-like bulb that grows underground. Spice cakes, muffins, gingersnap cookies and gingerbread depend on its spicy warmth. It has natural affinity with fruit, vegetables and meat, making it the perfect go-to for spicing up a glaze for salmon, carrots or sweet potatoes. Essential to the Asian kitchen, ginger is used in stir-fries, soups, curries, sauces and spice blends.",EA,2.79,https://assets.shop.loblaws.ca/products/20995949/b2/en/front/20995949_front_a06_@2.png,2.59,2.46,2.32,2.59,2.65,2.29,2.46
21511747_EA,Thick & Fluffy Waffles Original,"Enjoy warm, Belgian-style waffles at home with Eggo® Thick & Fluffy Waffles. They have the classic Eggo® flavour you love, with deep pockets to fill with all of your favourite toppings. Add your favourite topping. With a delightfully fluffy and light texture, it's a great way to warm up your morning.",EA,4.49,https://assets.shop.loblaws.ca/products/21511747/b2/en/front/21511747_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
20561196001_EA,Ice Cream Bars Mini Almond,"<ul><li>Magnum Mini Almond Ice Cream Bars are made with velvety vanilla bean ice cream covered in a luscious milk chocolate shell with crunchy almond pieces</li><li>For pleasure whenever, discover all the decadence in a smaller size! Our Magnum Ice Cream Bars are crafted with rich heritage and are made with our signature Belgian chocolate recipe</li><li>Magnum Ice Cream Bars are made with responsibly sourced cocoa beans come from Rainforest Alliance Certified farms</li><li>Our Magnum Ice Cream Bars have a distinct silky texture that cracks with each delicious bite for a decadent dessert</li><li>This delicious dessert is an ice cream bar made with velvety vanilla bean ice cream with cracking Belgian chocolate and almond pieces</li><li>Bite into this luxurious treat unlike any other. Explore the full range of Magnum ice cream bars and discover an expansive world of pleasure! How will you indulge?</li></ul>",EA,4.99,https://assets.shop.loblaws.ca/products/20561196001/b2/en/front/20561196001_front_a06_@2.png,4.64,4.39,4.14,4.64,4.74,4.09,4.39
21482743_EA,"Potato Sticks, Original Flavour",,EA,1.99,https://assets.shop.loblaws.ca/products/21482743/b2/en/front/21482743_front_a06_@2.png,1.85,1.75,1.65,1.85,1.89,1.63,1.75
21339635_EA,Orzo Pasta,"<p>Orzo, which means ""barley"" in Italian, is a very versatile, rice-shaped pasta has been widely adapted by chefs in Italy and America for both main courses as well as side dishes. Use Orzo in soup or pasta salad, or as a replacement for rice. For a surprising twist, substitute Barilla Orzo for Arborio rice in your next risotto &ndash; it has all the firm ""al dente"" texture of traditional Arborio to make a creamy risotto, and its delightful shape and taste add a new dimension to a traditional favorite. At BARILLA, we're passionate about pasta. After all, we have been pasta makers since 1877. As an Italian family-owned food company, BARILLA pasta is synonymous with high quality and ""al dente"" perfection every time. Our Orzo pasta are made from the finest durum wheat and are Non-GMO project project verified, peanut-free and suitable for a vegetarian diet.</p><ul><li>Italy&rsquo;s No1 Brand of Pasta</li><li>Perfectly <em>al dente</em> pasta every time</li><li>Delicious taste and texture for the best Italian pasta dinner experience</li><li>Made with high quality ingredients</li><li>Non-GMO project project verified</li><li>Kosher, Lactose Free, Vegetarian, Vegan</li></ul>",EA,2.69,https://assets.shop.loblaws.ca/products/21339635/b2/en/front/21339635_front_a06_@2.png,2.5,2.37,2.23,2.5,2.56,2.21,2.37
21628567_EA,"Kick Ass, Dark Roast, K-Cup Coffee Pods, 10 Count","<p>The kickass coffee your Keurig has been waiting for! <br>In the middle of nowhere in the Rocky Mountains, Kicking Horse Coffee was born. And it was born kicking. Kicking for purpose, quality, what’s right, and what’s fair. And since then, they haven’t stopped kicking. This coffee is proudly certified fairtrade and organic, and a deliciously bold kick in the you-know-where. Always was and always will be. Wherever you are in the world, wake up and kick ass with Kicking Horse Coffee.<br><br>A BIG BOLD KICK IN THE YOU KNOW WHERE <br>This bold blend is the spirit of Kicking Horse Coffee in a fun-sized serving. For the boldest coffee, choose the smallest brew setting.<br><br></p>",EA,12.99,https://assets.shop.loblaws.ca/products/21628567/b2/en/front/21628567_front_a06_@2.png,12.08,11.43,10.78,12.08,12.34,10.65,11.43
21125607_EA,Popcorn Butter Flavoured,Pure Popped Perfection®.  .  43 calories per cup.  .  Gluten free.  Peanut free.  Tree nut free.  Preservative free.  No artificial flavours.  Zero trans fat.  A good source of fibre.  And delicious!.  .  We know you like your,EA,4.49,https://assets.shop.loblaws.ca/products/21125607/b2/en/front/21125607_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21397718_EA,Breathe Easy Eucalyptus Mint Wrapped Tea Bags,,EA,6.29,https://assets.shop.loblaws.ca/products/21397718/b2/en/front/21397718_front_a06_@2.png,5.85,5.54,5.22,5.85,5.98,5.16,5.54
20687591001_EA,"Creamy Milk Chocolate With Whole Almonds, Full Size Bar",<ul><li>Enjoy the delicious taste of this full sized HERSHEY'S Creamy Milk Chocolate with Whole Almonds bar- delightfully creamy & crunchy textures. </li><li> One 43g HERSHEY'S Creamy Milk Chocolate with Whole Almonds full sized bar. </li><li> Delicious pairing of smooth creamy milk chocolate with gently roasted whole almonds. Made with simple ingredients.</li><li> Perfect to enjoy anywhere that deserves a sweet treat! </li><li> Kosher certified.</li><li> </li></ul>,EA,1.0,https://assets.shop.loblaws.ca/products/20687591001/b2/en/front/20687591001_front_a06_@2.png,0.93,0.88,0.83,0.93,0.95,0.82,0.88
20324259002_EA,Breaded Haddock Fillets,Sustainably sourced hand-cut wild haddock fillets in a crisp seasoned breading.,EA,14.99,https://assets.shop.loblaws.ca/products/20324259002/b2/en/front/20324259002_front_a06_@2.png,13.94,13.19,12.44,13.94,14.24,12.29,13.19
20876697001_EA,Reduced Sodium Teriyaki Sauce,"A reduced sodium version of our Famous Teriyaki sauce. Great as a marinade, stir-fry, basting or dipping sauce.",EA,4.79,https://assets.shop.loblaws.ca/products/20876697001/b2/en/front/20876697001_front_a06_@2.png,4.45,4.22,3.98,4.45,4.55,3.93,4.22
21478800_EA,Prune Nectar,"<p><p>An excellent source of vitamin C and a good source of potassium, the Del Monte Prune Nectar is a delicious addition to your daily routine. Enjoy the benefits of prune nectar daily with this Del Monte nectar. A source of iron and fibre, this fruit nectar is a smart choice for the whole family.</p>

<ul>
<li>Prune nectar</li>
<li>No sugar added</li>
<li>Excellent source of vitamin C</li> 
<li>Good source of potassium</li>
<li>Source of iron and fibre</li>
<li>No preservatives</li>
<li>Pasteurized</li>
<li>1.36 L</li>
</ul></p>",EA,6.99,https://assets.shop.loblaws.ca/products/21478800/b2/en/front/21478800_front_a06_@2.png,6.5,6.15,5.8,6.5,6.64,5.73,6.15
20308043002_EA,Pure Apricot Jam,"Made from the finest fruit, Smucker’s Pure Apricot Jam is packed with real apricots. Enjoy any time of the day to make your snacks and dishes more delicious. No added colours or added flavours.",EA,6.49,https://assets.shop.loblaws.ca/products/20308043002/b2/en/front/20308043002_front_a06_@2.png,6.04,5.71,5.39,6.04,6.17,5.32,5.71
21399816_EA,"Juice, Green Mango",,EA,4.29,https://assets.shop.loblaws.ca/products/21399816/b2/en/front/21399816_front_a06_@2.png,3.99,3.78,3.56,3.99,4.08,3.52,3.78
21222633_EA,Cranberry Cocktail,"<p>Taste the difference tradition makes with Allen’s Cranberry Cocktail. Packed with the tart and tantalizing taste of cranberries, this fruit drink is a Canadian family favourite. Perfect for everyday and special occasions alike, the delicious blend of natural flavours in Allen’s cranberry cocktail delivers pure pleasure in every sip.</p><p>Shelf stable; 10-day shelf life in the refrigerator after opening.</p><ul><li>Cranberry fruit beverage</li><li>Natural flavour</li><li>No preservatives</li><li>Recyclable packaging</li><li>Prepared in Canada</li><li>Only 100 calories per serving (250ml)</li><li>1 L</li></ul>",EA,1.79,https://assets.shop.loblaws.ca/products/21222633/b2/en/front/21222633_front_a06_@2.png,1.66,1.58,1.49,1.66,1.7,1.47,1.58
20034427_EA,100% Canadian Pure Creamed Honey,creamed honey,EA,6.49,https://assets.shop.loblaws.ca/products/20034427/b2/en/front/20034427_front_a06_@2.png,6.04,5.71,5.39,6.04,6.17,5.32,5.71
20960542_KG,Medley Salami,"Medley Salami Freybe salami combines old world traditions with modern flavours. Based on an authentic Central European recipe, our Gypsy Salami combines the finest cuts of pork hand coated in a sweet yet savoury blend of red and green bell peppers and onion. After our salami is lightly hardwood smoked, it is patiently aged for up to six weeks. The result is a beautiful well balanced, bold flavour that makes Freybe Gypsy Salami irresistible delicious.",KG,4.1,https://assets.shop.loblaws.ca/products/20960542/b2/en/front/20960542_front_a06_@2.png,3.81,3.61,3.4,3.81,3.89,3.36,3.61
21597703_EA,"Pork Sausages, Parmesan & Cracked Pepper",,EA,7.99,https://assets.shop.loblaws.ca/products/21597703/b2/en/front/21597703_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
20659789_EA,Parmesan Garlic & Herb Flavour Pita Chips 227g,"The perfect addition to your next charcuterie board is Stacy's Parmesan Garlic & Herb Flavour Pita Chips. Our authentic pita recipe creates a truly delicious combination of real parmesan cheese, garlic, and parsley. Try crumbling them over soup or salad to add a delicious flavour and texture. Whether it's a cozy gathering with just a few friends or a night in alone, Stacy's pita chips are sure to please!<p>We create such delicious flavour combinations because of our baking method. All our chips are baked from authentic pita bread, sliced into chips, then baked again for a delicious crunch. We think time is an essential ingredient, which is why we devote up to 14 hours to bake each batch of Stacy's Parmesan Garlic & Herb Flavour Pita Chips. They taste amazing straight out of the bag, but we also recommend trying them with your favourite dips or serving them up alongside your favourite cheeses at your next social gathering!</p>",EA,5.0,https://assets.shop.loblaws.ca/products/20659789/b2/en/front/20659789_front_a06_@2.png,4.65,4.4,4.15,4.65,4.75,4.1,4.4
21024967_EA,"Unsalted Sunflower Seeds, Hulled",,EA,2.0,https://assets.shop.loblaws.ca/products/21024967/b2/en/front/21024967_front_a06_@2.png,1.86,1.76,1.66,1.86,1.9,1.64,1.76
21525731_EA,"Ramen, Spicy Tequila Lime Flavour","<p>Chef Woo  plant-based , made with organic ramen. 20g of protein per 71g. Good source of  iron and trans fat free.</p>",EA,2.49,https://assets.shop.loblaws.ca/products/21525731/b2/en/front/21525731_front_a06_@2.png,2.32,2.19,2.07,2.32,2.37,2.04,2.19
20689288_EA,Gluten Free Spaghetti,"Flavourful pasta with a delicious “al dente”, or tender but firm texture when cooked. Made in Italy from 100% corn flour.",EA,4.29,https://assets.shop.loblaws.ca/products/20689288/b2/en/front/20689288_front_a06_@2.png,3.99,3.78,3.56,3.99,4.08,3.52,3.78
20896563002_EA,From Japan Brown Rice Miso,Since 1953.  From Japan,EA,7.99,https://assets.shop.loblaws.ca/products/20896563002/b2/en/front/20896563002_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
21588332_EA,Chocolate Ice Cream,"In true Black Label fashion, we took quality ingredients and made a French-style ice cream. Using a custard-style base, made with cream, milk, sugar and egg yolk, PC® Black Label Chocolate Ice Cream is rich, cool, and creamy. Every bite is a satisfying delight of chocolate flavour that celebrates simple pleasures.",EA,4.0,https://assets.shop.loblaws.ca/products/21588332/b2/en/front/21588332_front_a06_@2.png,3.72,3.52,3.32,3.72,3.8,3.28,3.52
21616133_EA,Rustic Italian Oval,"Our ACE Bakery® bread is made using our aged starters, simple ingredients and traditional techniques, but it's anything but ordinary.Baked in a stone-deck oven for a crisp golden crust and a light and airy interior, our ACE Bakery® Rustic Italian Oval is delicate in taste, making it the perfect complement to a Sunday brunch or a Saturday night get-together.Everyday Inspiration:Effortlessly elevate your lunch by creating a sweet potato sandwich with shredded cheddar and fresh rosemary.Hosting Inspiration:Serve sliced, toasted and topped with a selection of different spreads.Visit us at ACEBakery.com to learn about our bread.For A Crispy Crust: Place the bread in a preheated 350°F (177°C) oven for 3 to 5 minutes! Let the bread cool for a minimum of 15 minutes and enjoy!To Save For Later: Freeze the bread by wrapping it airtight. To refresh, remove from bag and while still frozen, place in a preheated 400°F (200°C) oven for 6 to 9 minutes. Let the bread cool for a minimum of 15 minutes and enjoy!",EA,5.49,https://assets.shop.loblaws.ca/products/21616133/b2/en/front/21616133_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
